sample_id,conic_index,image_path,mask_path,class_label_path,image_height,image_width,count_total,neutrophil,epithelial,lymphocyte,plasma,eosinophil,connective,input_row_index,num_objects,total_mask_area,foreground_fraction,mean_area,median_area,std_area,mean_eccentricity,mean_solidity,mean_circularity
dpath_37-0003,3208,data/conic_liz/images/dpath_37-0003_image.png,data/conic_liz/masks/dpath_37-0003_mask.png,data/conic_liz/class_labels/dpath_37-0003_class_labels.png,256,256,62,1,57,1,0,0,3,3208,75,13364,0.20391845703125,178.18666666666667,169.0,99.4957544599545,0.8502895020665642,0.9385414417300489,0.9575505532089926
dpath_37-0004,3209,data/conic_liz/images/dpath_37-0004_image.png,data/conic_liz/masks/dpath_37-0004_mask.png,data/conic_liz/class_labels/dpath_37-0004_class_labels.png,256,256,95,1,45,18,4,1,26,3209,118,14198,0.216644287109375,120.32203389830508,91.5,90.27095572060105,0.7530556740634803,0.9457047792589337,1.0394176432621216
dpath_37-0005,3210,data/conic_liz/images/dpath_37-0005_image.png,data/conic_liz/masks/dpath_37-0005_mask.png,data/conic_liz/class_labels/dpath_37-0005_class_labels.png,256,256,92,1,68,2,3,0,18,3210,108,17064,0.2603759765625,158.0,139.0,88.70738413458037,0.7758017010775587,0.9431810497712255,0.8704947154202722
dpath_37-0006,3211,data/conic_liz/images/dpath_37-0006_image.png,data/conic_liz/masks/dpath_37-0006_mask.png,data/conic_liz/class_labels/dpath_37-0006_class_labels.png,256,256,55,0,10,10,3,0,32,3211,76,7442,0.113555908203125,97.92105263157895,79.5,77.66286167211773,0.763338223279932,0.9402582380374919,0.9210275651836425
dpath_37-0007,3212,data/conic_liz/images/dpath_37-0007_image.png,data/conic_liz/masks/dpath_37-0007_mask.png,data/conic_liz/class_labels/dpath_37-0007_class_labels.png,256,256,86,1,65,6,1,0,13,3212,102,12721,0.1941070556640625,124.7156862745098,105.5,75.24005731343529,0.7994380873032155,0.9405200786722682,0.855775607174699
dpath_37-0008,3213,data/conic_liz/images/dpath_37-0008_image.png,data/conic_liz/masks/dpath_37-0008_mask.png,data/conic_liz/class_labels/dpath_37-0008_class_labels.png,256,256,97,1,50,5,6,0,35,3213,125,14951,0.2281341552734375,119.608,107.0,75.61808207036198,0.8036899867038155,0.9430907663452505,1.2001355246851304
dpath_37-0009,3214,data/conic_liz/images/dpath_37-0009_image.png,data/conic_liz/masks/dpath_37-0009_mask.png,data/conic_liz/class_labels/dpath_37-0009_class_labels.png,256,256,91,0,57,11,2,0,21,3214,110,13134,0.200408935546875,119.4,113.5,75.22647019621364,0.7795960183869651,0.9397107193894227,0.944965907502216
dpath_37-0010,3215,data/conic_liz/images/dpath_37-0010_image.png,data/conic_liz/masks/dpath_37-0010_mask.png,data/conic_liz/class_labels/dpath_37-0010_class_labels.png,256,256,57,0,28,3,2,0,24,3215,78,10105,0.1541900634765625,129.55128205128204,118.5,78.52708946858802,0.8384443909806628,0.9393969925086813,1.314217308778997
dpath_37-0011,3216,data/conic_liz/images/dpath_37-0011_image.png,data/conic_liz/masks/dpath_37-0011_mask.png,data/conic_liz/class_labels/dpath_37-0011_class_labels.png,256,256,53,2,49,0,0,0,2,3216,79,12593,0.1921539306640625,159.40506329113924,159.0,90.37804132702763,0.778683764948591,0.947021379428415,1.0022278980620347
dpath_37-0012,3217,data/conic_liz/images/dpath_37-0012_image.png,data/conic_liz/masks/dpath_37-0012_mask.png,data/conic_liz/class_labels/dpath_37-0012_class_labels.png,256,256,102,1,73,10,2,0,16,3217,135,17235,0.2629852294921875,127.66666666666667,113.0,91.41861387574721,0.7747277613674441,0.9444349167293377,1.5435583433179636
dpath_37-0013,3218,data/conic_liz/images/dpath_37-0013_image.png,data/conic_liz/masks/dpath_37-0013_mask.png,data/conic_liz/class_labels/dpath_37-0013_class_labels.png,256,256,74,1,29,9,4,0,31,3218,93,10205,0.1557159423828125,109.73118279569893,89.0,72.86297934353252,0.8060876839606196,0.9404646537014839,0.9427245168041228
dpath_37-0014,3219,data/conic_liz/images/dpath_37-0014_image.png,data/conic_liz/masks/dpath_37-0014_mask.png,data/conic_liz/class_labels/dpath_37-0014_class_labels.png,256,256,70,1,41,5,3,0,20,3219,88,12643,0.1929168701171875,143.67045454545453,132.5,81.23712787419268,0.8155151441177938,0.9443174367573458,0.8470653812354926
dpath_37-0015,3220,data/conic_liz/images/dpath_37-0015_image.png,data/conic_liz/masks/dpath_37-0015_mask.png,data/conic_liz/class_labels/dpath_37-0015_class_labels.png,256,256,62,3,45,6,2,0,6,3220,82,14156,0.21600341796875,172.6341463414634,162.5,116.03306006974614,0.8040733146324528,0.9437726580482456,0.8520961827447664
dpath_37-0016,3221,data/conic_liz/images/dpath_37-0016_image.png,data/conic_liz/masks/dpath_37-0016_mask.png,data/conic_liz/class_labels/dpath_37-0016_class_labels.png,256,256,62,1,57,1,0,0,3,3221,74,13163,0.2008514404296875,177.8783783783784,171.0,94.7835304291499,0.8418565847161762,0.9395059578503238,0.7966397705501248
dpath_37-0017,3222,data/conic_liz/images/dpath_37-0017_image.png,data/conic_liz/masks/dpath_37-0017_mask.png,data/conic_liz/class_labels/dpath_37-0017_class_labels.png,256,256,87,1,69,6,1,0,10,3222,104,12257,0.1870269775390625,117.85576923076923,106.5,62.40029250874962,0.7993042834440144,0.9409144123434661,0.853535198370264
dpath_37-0018,3223,data/conic_liz/images/dpath_37-0018_image.png,data/conic_liz/masks/dpath_37-0018_mask.png,data/conic_liz/class_labels/dpath_37-0018_class_labels.png,256,256,55,2,43,1,2,0,7,3223,81,11815,0.1802825927734375,145.8641975308642,150.0,89.54628475400268,0.7784504943660793,0.9452381321811978,0.9630483417106618
dpath_37-0019,3224,data/conic_liz/images/dpath_37-0019_image.png,data/conic_liz/masks/dpath_37-0019_mask.png,data/conic_liz/class_labels/dpath_37-0019_class_labels.png,256,256,59,3,39,6,5,0,6,3224,79,12869,0.1963653564453125,162.8987341772152,160.0,112.67929116135556,0.7965035633106626,0.9444540296417735,0.8617617222667247
dpath_38-0000,3225,data/conic_liz/images/dpath_38-0000_image.png,data/conic_liz/masks/dpath_38-0000_mask.png,data/conic_liz/class_labels/dpath_38-0000_class_labels.png,256,256,81,0,40,15,14,1,11,3225,102,8585,0.1309967041015625,84.16666666666667,76.0,44.22781560514395,0.7220530203049171,0.9463521335464922,1.063361967543176
dpath_38-0001,3226,data/conic_liz/images/dpath_38-0001_image.png,data/conic_liz/masks/dpath_38-0001_mask.png,data/conic_liz/class_labels/dpath_38-0001_class_labels.png,256,256,77,1,45,13,7,0,11,3226,97,8288,0.12646484375,85.44329896907216,71.0,53.851450711712296,0.7980312691659192,0.9387982766035533,0.9697369320325165
dpath_38-0002,3227,data/conic_liz/images/dpath_38-0002_image.png,data/conic_liz/masks/dpath_38-0002_mask.png,data/conic_liz/class_labels/dpath_38-0002_class_labels.png,256,256,94,2,53,14,15,1,9,3227,120,8676,0.13238525390625,72.3,66.0,38.64207551361598,0.7616966305883928,0.945378788858623,0.9502293077989853
dpath_38-0003,3228,data/conic_liz/images/dpath_38-0003_image.png,data/conic_liz/masks/dpath_38-0003_mask.png,data/conic_liz/class_labels/dpath_38-0003_class_labels.png,256,256,98,4,27,22,23,7,15,3228,119,8975,0.1369476318359375,75.4201680672269,66.0,44.07585054939298,0.7070949276057453,0.9461366577634018,1.1414237187265133
dpath_38-0004,3229,data/conic_liz/images/dpath_38-0004_image.png,data/conic_liz/masks/dpath_38-0004_mask.png,data/conic_liz/class_labels/dpath_38-0004_class_labels.png,256,256,90,0,28,24,24,0,14,3229,113,9114,0.139068603515625,80.65486725663717,69.0,56.035350711913615,0.7498446238226311,0.9500686783879632,1.2675238672610583
dpath_38-0005,3230,data/conic_liz/images/dpath_38-0005_image.png,data/conic_liz/masks/dpath_38-0005_mask.png,data/conic_liz/class_labels/dpath_38-0005_class_labels.png,256,256,107,0,38,29,25,2,13,3230,129,9005,0.1374053955078125,69.8062015503876,64.0,32.136838606952296,0.733391904637223,0.9471500403173778,1.5672621116706793
dpath_38-0006,3231,data/conic_liz/images/dpath_38-0006_image.png,data/conic_liz/masks/dpath_38-0006_mask.png,data/conic_liz/class_labels/dpath_38-0006_class_labels.png,256,256,109,0,22,32,40,2,13,3231,145,10887,0.1661224365234375,75.08275862068966,62.0,44.46858688980591,0.6759052743303074,0.9506883458075792,1.0325229503756415
dpath_33-0003,3104,data/conic_liz/images/dpath_33-0003_image.png,data/conic_liz/masks/dpath_33-0003_mask.png,data/conic_liz/class_labels/dpath_33-0003_class_labels.png,256,256,82,1,59,17,2,0,3,3104,98,16612,0.25347900390625,169.51020408163265,152.0,109.00816716247282,0.6942293809186425,0.9533143504833228,0.9516070640383514
dpath_33-0004,3105,data/conic_liz/images/dpath_33-0004_image.png,data/conic_liz/masks/dpath_33-0004_mask.png,data/conic_liz/class_labels/dpath_33-0004_class_labels.png,256,256,79,6,58,7,3,1,4,3105,102,15360,0.234375,150.58823529411765,140.0,89.06027403175506,0.685778694803113,0.9525925100376496,0.9536752309628412
dpath_33-0005,3106,data/conic_liz/images/dpath_33-0005_image.png,data/conic_liz/masks/dpath_33-0005_mask.png,data/conic_liz/class_labels/dpath_33-0005_class_labels.png,256,256,67,9,46,10,1,0,1,3106,99,12231,0.1866302490234375,123.54545454545455,109.0,89.4926522267117,0.7240520117015378,0.9515721440884547,1.4352687980433134
dpath_33-0006,3107,data/conic_liz/images/dpath_33-0006_image.png,data/conic_liz/masks/dpath_33-0006_mask.png,data/conic_liz/class_labels/dpath_33-0006_class_labels.png,256,256,113,1,38,43,7,0,24,3107,139,15526,0.236907958984375,111.6978417266187,74.0,96.80891619233562,0.7150001087843642,0.949167913714634,1.5118980402474982
dpath_33-0007,3108,data/conic_liz/images/dpath_33-0007_image.png,data/conic_liz/masks/dpath_33-0007_mask.png,data/conic_liz/class_labels/dpath_33-0007_class_labels.png,256,256,68,0,64,3,1,0,0,3108,89,15029,0.2293243408203125,168.86516853932585,178.0,85.83341469907964,0.7392033357766665,0.9459207248102772,1.0852059717838793
dpath_33-0008,3109,data/conic_liz/images/dpath_33-0008_image.png,data/conic_liz/masks/dpath_33-0008_mask.png,data/conic_liz/class_labels/dpath_33-0008_class_labels.png,256,256,109,2,32,41,11,0,23,3109,135,14086,0.214935302734375,104.34074074074074,75.0,84.34129632699494,0.6809199127179791,0.950969155141908,1.2788067475071512
dpath_33-0009,3110,data/conic_liz/images/dpath_33-0009_image.png,data/conic_liz/masks/dpath_33-0009_mask.png,data/conic_liz/class_labels/dpath_33-0009_class_labels.png,256,256,94,0,24,34,0,0,36,3110,124,12047,0.1838226318359375,97.15322580645162,72.0,81.40391568956726,0.7355859781068385,0.946310410114569,1.3647399903674726
dpath_33-0010,3111,data/conic_liz/images/dpath_33-0010_image.png,data/conic_liz/masks/dpath_33-0010_mask.png,data/conic_liz/class_labels/dpath_33-0010_class_labels.png,256,256,84,0,38,27,5,0,14,3111,110,13701,0.2090606689453125,124.55454545454545,82.5,95.23288072009548,0.6878935569601681,0.9515207205556525,0.9865949702263768
dpath_33-0011,3112,data/conic_liz/images/dpath_33-0011_image.png,data/conic_liz/masks/dpath_33-0011_mask.png,data/conic_liz/class_labels/dpath_33-0011_class_labels.png,256,256,119,1,12,55,8,0,43,3112,144,13018,0.198638916015625,90.40277777777777,74.0,61.52227684212855,0.688552268427605,0.9512167199979606,1.0744520637112074
dpath_33-0012,3113,data/conic_liz/images/dpath_33-0012_image.png,data/conic_liz/masks/dpath_33-0012_mask.png,data/conic_liz/class_labels/dpath_33-0012_class_labels.png,256,256,132,2,23,54,15,0,38,3113,152,14939,0.2279510498046875,98.28289473684211,72.0,80.28300417922557,0.6748180157357352,0.9492413607147194,1.0840962831415353
dpath_33-0013,3114,data/conic_liz/images/dpath_33-0013_image.png,data/conic_liz/masks/dpath_33-0013_mask.png,data/conic_liz/class_labels/dpath_33-0013_class_labels.png,256,256,119,0,9,60,4,0,46,3114,146,11648,0.177734375,79.78082191780823,68.0,50.44154261362612,0.6969849942369567,0.9480839550425577,1.013000147600662
dpath_33-0014,3115,data/conic_liz/images/dpath_33-0014_image.png,data/conic_liz/masks/dpath_33-0014_mask.png,data/conic_liz/class_labels/dpath_33-0014_class_labels.png,256,256,83,0,14,33,6,0,30,3115,114,11150,0.170135498046875,97.80701754385964,76.5,76.91563813263573,0.6724359165805317,0.9511053713636886,1.1298176683636978
dpath_33-0015,3116,data/conic_liz/images/dpath_33-0015_image.png,data/conic_liz/masks/dpath_33-0015_mask.png,data/conic_liz/class_labels/dpath_33-0015_class_labels.png,256,256,137,2,0,64,13,0,58,3116,161,13177,0.2010650634765625,81.84472049689441,71.0,45.27055437306748,0.6810099027740594,0.9508426429879601,1.123273505575804
dpath_33-0016,3117,data/conic_liz/images/dpath_33-0016_image.png,data/conic_liz/masks/dpath_33-0016_mask.png,data/conic_liz/class_labels/dpath_33-0016_class_labels.png,256,256,81,1,67,10,1,0,2,3117,95,16747,0.2555389404296875,176.2842105263158,172.0,96.31414206241384,0.7107509245269844,0.9553873866890015,0.9905307655377628
dpath_33-0017,3118,data/conic_liz/images/dpath_33-0017_image.png,data/conic_liz/masks/dpath_33-0017_mask.png,data/conic_liz/class_labels/dpath_33-0017_class_labels.png,256,256,97,0,89,5,1,0,2,3118,127,19950,0.304412841796875,157.08661417322836,153.0,86.767135512656,0.7276457729071252,0.9487104771462903,1.5433592629919137
dpath_33-0018,3119,data/conic_liz/images/dpath_33-0018_image.png,data/conic_liz/masks/dpath_33-0018_mask.png,data/conic_liz/class_labels/dpath_33-0018_class_labels.png,256,256,153,1,29,71,6,1,45,3119,185,17146,0.261627197265625,92.68108108108108,71.0,72.21080939461805,0.684753280219728,0.9507780415177656,1.0161033423200194
dpath_33-0019,3120,data/conic_liz/images/dpath_33-0019_image.png,data/conic_liz/masks/dpath_33-0019_mask.png,data/conic_liz/class_labels/dpath_33-0019_class_labels.png,256,256,144,1,19,68,8,1,47,3120,179,17087,0.2607269287109375,95.45810055865921,71.0,75.01561981683452,0.6749699488774338,0.9490394091978348,1.0099397736567566
dpath_34-0000,3121,data/conic_liz/images/dpath_34-0000_image.png,data/conic_liz/masks/dpath_34-0000_mask.png,data/conic_liz/class_labels/dpath_34-0000_class_labels.png,256,256,117,0,87,17,7,0,6,3121,161,11683,0.1782684326171875,72.56521739130434,71.0,34.02077965825042,0.7600741808127507,0.9378883501519611,1.0127125104859562
dpath_34-0001,3122,data/conic_liz/images/dpath_34-0001_image.png,data/conic_liz/masks/dpath_34-0001_mask.png,data/conic_liz/class_labels/dpath_34-0001_class_labels.png,256,256,147,0,103,23,5,1,15,3122,189,13976,0.2132568359375,73.94708994708995,71.0,34.450752435664505,0.7407794329035653,0.9372843220953249,0.9642259903205663
dpath_34-0002,3123,data/conic_liz/images/dpath_34-0002_image.png,data/conic_liz/masks/dpath_34-0002_mask.png,data/conic_liz/class_labels/dpath_34-0002_class_labels.png,256,256,99,0,30,45,1,0,23,3123,133,8781,0.1339874267578125,66.02255639097744,60.0,31.517858922503763,0.7551045977263133,0.9381527193068752,1.0497586188657515
dpath_34-0003,3124,data/conic_liz/images/dpath_34-0003_image.png,data/conic_liz/masks/dpath_34-0003_mask.png,data/conic_liz/class_labels/dpath_34-0003_class_labels.png,256,256,106,0,68,28,1,0,9,3124,138,11082,0.169097900390625,80.30434782608695,72.0,41.85440753817656,0.759965397123692,0.9418615290876592,1.4205268398352764
dpath_34-0004,3125,data/conic_liz/images/dpath_34-0004_image.png,data/conic_liz/masks/dpath_34-0004_mask.png,data/conic_liz/class_labels/dpath_34-0004_class_labels.png,256,256,173,0,93,52,12,0,16,3125,214,13148,0.20062255859375,61.4392523364486,62.0,22.566279354979645,0.6581978117793934,0.9438705339040854,1.1170333207862069
dpath_34-0005,3126,data/conic_liz/images/dpath_34-0005_image.png,data/conic_liz/masks/dpath_34-0005_mask.png,data/conic_liz/class_labels/dpath_34-0005_class_labels.png,256,256,187,0,150,26,1,0,10,3126,230,15095,0.2303314208984375,65.6304347826087,62.0,31.94271958668474,0.708003885730828,0.9387349399321688,1.1835430533551028
dpath_34-0006,3127,data/conic_liz/images/dpath_34-0006_image.png,data/conic_liz/masks/dpath_34-0006_mask.png,data/conic_liz/class_labels/dpath_34-0006_class_labels.png,256,256,109,0,24,48,1,0,36,3127,139,9832,0.1500244140625,70.73381294964028,69.0,35.48139152364547,0.7394487251669338,0.9455006542378612,1.5629066758247128
dpath_34-0007,3128,data/conic_liz/images/dpath_34-0007_image.png,data/conic_liz/masks/dpath_34-0007_mask.png,data/conic_liz/class_labels/dpath_34-0007_class_labels.png,256,256,95,0,44,39,0,0,12,3128,130,9873,0.1506500244140625,75.94615384615385,69.0,40.87999539712106,0.7193642368363987,0.950091328160512,1.2657572699739372
dpath_34-0008,3129,data/conic_liz/images/dpath_34-0008_image.png,data/conic_liz/masks/dpath_34-0008_mask.png,data/conic_liz/class_labels/dpath_34-0008_class_labels.png,256,256,139,0,52,65,8,0,14,3129,168,10358,0.158050537109375,61.654761904761905,63.5,20.473847457310395,0.6274001090308283,0.9468642549407592,1.0516806802925367
dpath_34-0009,3130,data/conic_liz/images/dpath_34-0009_image.png,data/conic_liz/masks/dpath_34-0009_mask.png,data/conic_liz/class_labels/dpath_34-0009_class_labels.png,256,256,190,0,135,35,7,0,13,3130,236,14449,0.2204742431640625,61.22457627118644,57.0,26.69024273070299,0.6861942443436422,0.9400434267009501,1.0759102702277186
dpath_34-0010,3131,data/conic_liz/images/dpath_34-0010_image.png,data/conic_liz/masks/dpath_34-0010_mask.png,data/conic_liz/class_labels/dpath_34-0010_class_labels.png,256,256,153,0,77,48,1,1,26,3131,183,11828,0.18048095703125,64.63387978142076,62.0,29.312567470681454,0.7199002342512179,0.9454575096950325,1.0666787478665845
dpath_34-0011,3132,data/conic_liz/images/dpath_34-0011_image.png,data/conic_liz/masks/dpath_34-0011_mask.png,data/conic_liz/class_labels/dpath_34-0011_class_labels.png,256,256,113,0,64,31,1,0,17,3132,142,10865,0.1657867431640625,76.51408450704226,68.5,42.506790827059554,0.7487467895525071,0.9457159610003336,1.36203899304412
dpath_34-0012,3133,data/conic_liz/images/dpath_34-0012_image.png,data/conic_liz/masks/dpath_34-0012_mask.png,data/conic_liz/class_labels/dpath_34-0012_class_labels.png,256,256,101,0,44,31,2,0,24,3133,119,9479,0.1446380615234375,79.65546218487395,70.0,40.50281388187011,0.7519715448432178,0.9396434124738884,1.6489032072714929
dpath_34-0013,3134,data/conic_liz/images/dpath_34-0013_image.png,data/conic_liz/masks/dpath_34-0013_mask.png,data/conic_liz/class_labels/dpath_34-0013_class_labels.png,256,256,91,0,39,30,4,0,18,3134,113,8900,0.13580322265625,78.76106194690266,72.0,40.356875769577584,0.7212058041292514,0.9498087828219959,0.9922684990115818
dpath_34-0014,3135,data/conic_liz/images/dpath_34-0014_image.png,data/conic_liz/masks/dpath_34-0014_mask.png,data/conic_liz/class_labels/dpath_34-0014_class_labels.png,256,256,96,0,50,33,5,0,8,3135,109,7912,0.1207275390625,72.58715596330275,62.0,39.394315942895915,0.7201863638736549,0.94417042716021,1.0029862649416024
dpath_38-0007,3232,data/conic_liz/images/dpath_38-0007_image.png,data/conic_liz/masks/dpath_38-0007_mask.png,data/conic_liz/class_labels/dpath_38-0007_class_labels.png,256,256,109,0,28,37,27,1,16,3232,137,10626,0.162139892578125,77.56204379562044,64.0,43.96645391972673,0.7137928020624608,0.9440084601901555,1.2544971585362108
dpath_38-0008,3233,data/conic_liz/images/dpath_38-0008_image.png,data/conic_liz/masks/dpath_38-0008_mask.png,data/conic_liz/class_labels/dpath_38-0008_class_labels.png,256,256,87,0,25,28,22,0,12,3233,111,7963,0.1215057373046875,71.73873873873873,64.0,33.49457713583378,0.6985159723157991,0.9449703379288199,0.9909807533646491
dpath_38-0009,3234,data/conic_liz/images/dpath_38-0009_image.png,data/conic_liz/masks/dpath_38-0009_mask.png,data/conic_liz/class_labels/dpath_38-0009_class_labels.png,256,256,27,1,20,3,0,0,3,3234,50,4224,0.064453125,84.48,80.5,51.74059914612509,0.7865907316046442,0.9463405044665443,1.8098793602127068
dpath_38-0010,3235,data/conic_liz/images/dpath_38-0010_image.png,data/conic_liz/masks/dpath_38-0010_mask.png,data/conic_liz/class_labels/dpath_38-0010_class_labels.png,256,256,96,0,25,28,29,2,12,3235,116,8344,0.1273193359375,71.93103448275862,62.5,35.653196436942714,0.681752876053902,0.9480896676529476,1.3367520207063834
dpath_38-0011,3236,data/conic_liz/images/dpath_38-0011_image.png,data/conic_liz/masks/dpath_38-0011_mask.png,data/conic_liz/class_labels/dpath_38-0011_class_labels.png,256,256,87,0,38,16,17,0,16,3236,101,7219,0.1101531982421875,71.47524752475248,67.0,28.190158404651175,0.7121568655433624,0.9452101167026278,1.114740897238425
dpath_38-0012,3237,data/conic_liz/images/dpath_38-0012_image.png,data/conic_liz/masks/dpath_38-0012_mask.png,data/conic_liz/class_labels/dpath_38-0012_class_labels.png,256,256,96,0,28,32,26,0,10,3237,115,8632,0.1317138671875,75.06086956521739,65.0,40.340353505924895,0.6899167721532149,0.9475208033694507,1.0145737554049916
dpath_38-0013,3238,data/conic_liz/images/dpath_38-0013_image.png,data/conic_liz/masks/dpath_38-0013_mask.png,data/conic_liz/class_labels/dpath_38-0013_class_labels.png,256,256,54,0,30,11,6,0,7,3238,77,6009,0.0916900634765625,78.03896103896103,71.0,42.26184351282346,0.7288136126071625,0.9495232768659652,1.6972208672699847
dpath_38-0014,3239,data/conic_liz/images/dpath_38-0014_image.png,data/conic_liz/masks/dpath_38-0014_mask.png,data/conic_liz/class_labels/dpath_38-0014_class_labels.png,256,256,78,0,36,11,20,2,9,3239,104,8042,0.122711181640625,77.32692307692308,69.5,36.88428952290484,0.7469895914657788,0.939257187871861,1.3014848832015482
dpath_38-0015,3240,data/conic_liz/images/dpath_38-0015_image.png,data/conic_liz/masks/dpath_38-0015_mask.png,data/conic_liz/class_labels/dpath_38-0015_class_labels.png,256,256,81,0,35,15,16,0,15,3240,96,7259,0.1107635498046875,75.61458333333333,66.0,33.24416295622019,0.7097751311643558,0.9447907113374443,0.9767155408085716
dpath_38-0016,3241,data/conic_liz/images/dpath_38-0016_image.png,data/conic_liz/masks/dpath_38-0016_mask.png,data/conic_liz/class_labels/dpath_38-0016_class_labels.png,256,256,109,0,9,36,40,8,16,3241,152,9798,0.149505615234375,64.46052631578948,63.0,30.295231859274523,0.6704384578838029,0.9515771538092223,1.1372608007532579
dpath_38-0017,3242,data/conic_liz/images/dpath_38-0017_image.png,data/conic_liz/masks/dpath_38-0017_mask.png,data/conic_liz/class_labels/dpath_38-0017_class_labels.png,256,256,107,0,48,29,24,0,6,3242,137,10302,0.157196044921875,75.1970802919708,67.0,40.8577449199348,0.7320486460850475,0.9410618507897798,1.1276496105626799
dpath_38-0018,3243,data/conic_liz/images/dpath_38-0018_image.png,data/conic_liz/masks/dpath_38-0018_mask.png,data/conic_liz/class_labels/dpath_38-0018_class_labels.png,256,256,87,0,40,23,8,0,16,3243,96,7215,0.1100921630859375,75.15625,61.5,40.99830487476484,0.7869747209748953,0.9354611142177803,1.076374700621226
dpath_38-0019,3244,data/conic_liz/images/dpath_38-0019_image.png,data/conic_liz/masks/dpath_38-0019_mask.png,data/conic_liz/class_labels/dpath_38-0019_class_labels.png,256,256,63,0,34,16,6,0,7,3244,76,5575,0.0850677490234375,73.35526315789474,57.5,42.39063450046248,0.779932254690622,0.9363261938505638,0.9797097825472302
dpath_39-0000,3245,data/conic_liz/images/dpath_39-0000_image.png,data/conic_liz/masks/dpath_39-0000_mask.png,data/conic_liz/class_labels/dpath_39-0000_class_labels.png,256,256,88,1,0,20,5,1,61,3245,112,10240,0.15625,91.42857142857143,76.0,50.53353099776465,0.7413287467101795,0.9426363686767819,0.9604499800943506
dpath_39-0001,3246,data/conic_liz/images/dpath_39-0001_image.png,data/conic_liz/masks/dpath_39-0001_mask.png,data/conic_liz/class_labels/dpath_39-0001_class_labels.png,256,256,86,1,58,5,0,1,21,3246,119,11929,0.1820220947265625,100.24369747899159,101.0,54.67274164303108,0.8068458465121618,0.9446967164869075,1.2987641510059753
dpath_39-0002,3247,data/conic_liz/images/dpath_39-0002_image.png,data/conic_liz/masks/dpath_39-0002_mask.png,data/conic_liz/class_labels/dpath_39-0002_class_labels.png,256,256,70,0,64,2,0,0,4,3247,103,10694,0.163177490234375,103.8252427184466,95.0,61.019880125842235,0.8264057344764076,0.938564087215472,1.3620263109703603
dpath_39-0003,3248,data/conic_liz/images/dpath_39-0003_image.png,data/conic_liz/masks/dpath_39-0003_mask.png,data/conic_liz/class_labels/dpath_39-0003_class_labels.png,256,256,97,0,86,10,0,0,1,3248,114,11113,0.1695709228515625,97.48245614035088,83.0,54.42913185020844,0.779207446244444,0.9466890093280773,1.264292365180853
dpath_39-0004,3249,data/conic_liz/images/dpath_39-0004_image.png,data/conic_liz/masks/dpath_39-0004_mask.png,data/conic_liz/class_labels/dpath_39-0004_class_labels.png,256,256,71,2,41,2,2,1,23,3249,100,10991,0.1677093505859375,109.91,106.5,63.53394289669106,0.7190234518590168,0.946842540978883,0.9692963355902401
dpath_39-0005,3250,data/conic_liz/images/dpath_39-0005_image.png,data/conic_liz/masks/dpath_39-0005_mask.png,data/conic_liz/class_labels/dpath_39-0005_class_labels.png,256,256,80,0,80,0,0,0,0,3250,109,12387,0.1890106201171875,113.64220183486239,111.0,60.59620040405838,0.788453874005823,0.9423069780688593,1.0586225775662268
dpath_39-0006,3251,data/conic_liz/images/dpath_39-0006_image.png,data/conic_liz/masks/dpath_39-0006_mask.png,data/conic_liz/class_labels/dpath_39-0006_class_labels.png,256,256,88,0,77,5,0,0,6,3251,118,13615,0.2077484130859375,115.38135593220339,100.0,70.53270902375183,0.7896301745044922,0.9442158259561728,1.57209892470333
dpath_39-0007,3252,data/conic_liz/images/dpath_39-0007_image.png,data/conic_liz/masks/dpath_39-0007_mask.png,data/conic_liz/class_labels/dpath_39-0007_class_labels.png,256,256,47,0,44,3,0,0,0,3252,68,7819,0.1193084716796875,114.98529411764706,96.0,82.70580260016237,0.8066100612630553,0.9377375082200397,1.0177177409853295
dpath_39-0008,3253,data/conic_liz/images/dpath_39-0008_image.png,data/conic_liz/masks/dpath_39-0008_mask.png,data/conic_liz/class_labels/dpath_39-0008_class_labels.png,256,256,110,0,91,3,1,0,15,3253,139,14887,0.2271575927734375,107.10071942446044,104.0,49.67075699243824,0.7292424895926914,0.9443092683278671,1.2723737201049736
dpath_39-0009,3254,data/conic_liz/images/dpath_39-0009_image.png,data/conic_liz/masks/dpath_39-0009_mask.png,data/conic_liz/class_labels/dpath_39-0009_class_labels.png,256,256,84,0,81,3,0,0,0,3254,115,12890,0.196685791015625,112.08695652173913,98.0,64.07014704923934,0.768338431777587,0.947684279410482,1.5917045359887203
dpath_39-0010,3255,data/conic_liz/images/dpath_39-0010_image.png,data/conic_liz/masks/dpath_39-0010_mask.png,data/conic_liz/class_labels/dpath_39-0010_class_labels.png,256,256,91,0,76,4,1,0,10,3255,127,14272,0.2177734375,112.37795275590551,100.0,60.508986660453445,0.7926955044960746,0.9434975775644308,1.5598224903918791
dpath_39-0011,3256,data/conic_liz/images/dpath_39-0011_image.png,data/conic_liz/masks/dpath_39-0011_mask.png,data/conic_liz/class_labels/dpath_39-0011_class_labels.png,256,256,93,0,88,5,0,0,0,3256,116,11491,0.1753387451171875,99.0603448275862,94.5,47.191884309790815,0.7747200393879827,0.9376341484856381,0.9331285919178732
