sample_id,conic_index,image_path,mask_path,class_label_path,image_height,image_width,count_total,neutrophil,epithelial,lymphocyte,plasma,eosinophil,connective,input_row_index,num_objects,total_mask_area,foreground_fraction,mean_area,median_area,std_area,mean_eccentricity,mean_solidity,mean_circularity,embedding_input_row_index,embedding_id,resolved_image_path,embedding_path,embedding_format,embedding_row_offset,embedding_dim,total_nuclei,fraction_neutrophil,fraction_epithelial,fraction_lymphocyte,fraction_plasma,fraction_eosinophil,fraction_connective,dominant_class,dominant_fraction,richness_label
crag_64-0005,2229,data/conic_liz/images/crag_64-0005_image.png,data/conic_liz/masks/crag_64-0005_mask.png,data/conic_liz/class_labels/crag_64-0005_class_labels.png,256,256,74,0,0,11,0,0,63,2229,104,5641,0.0860748291015625,54.24038461538461,46.0,32.64391072687797,0.7998060801833938,0.9447678968242575,1.1847825706681807,2229,crag_64-0005,/share/lab_teng/trainee/tusharsingh/cell-seg/data/conic_liz/images/crag_64-0005_image.png,/share/lab_teng/trainee/tusharsingh/cell-seg/outputs/embeddings/part-000069.pt,pt,21,1536,74,0.0,0.0,0.14864864864864866,0.0,0.0,0.8513513513513513,connective,0.8513513513513513,connective-tissue-rich
crag_64-0006,2230,data/conic_liz/images/crag_64-0006_image.png,data/conic_liz/masks/crag_64-0006_mask.png,data/conic_liz/class_labels/crag_64-0006_class_labels.png,256,256,86,2,0,12,0,1,71,2230,102,6826,0.104156494140625,66.92156862745098,59.5,34.724598919043366,0.7772669703414361,0.9451150393650016,0.9660055298312966,2230,crag_64-0006,/share/lab_teng/trainee/tusharsingh/cell-seg/data/conic_liz/images/crag_64-0006_image.png,/share/lab_teng/trainee/tusharsingh/cell-seg/outputs/embeddings/part-000069.pt,pt,22,1536,86,0.023255813953488372,0.0,0.13953488372093023,0.0,0.011627906976744186,0.8255813953488372,connective,0.8255813953488372,connective-tissue-rich
crag_64-0007,2231,data/conic_liz/images/crag_64-0007_image.png,data/conic_liz/masks/crag_64-0007_mask.png,data/conic_liz/class_labels/crag_64-0007_class_labels.png,256,256,42,0,1,7,1,0,33,2231,58,3426,0.052276611328125,59.06896551724138,56.0,30.251738091397907,0.8235189946347936,0.9391718850021566,0.9601487603627548,2231,crag_64-0007,/share/lab_teng/trainee/tusharsingh/cell-seg/data/conic_liz/images/crag_64-0007_image.png,/share/lab_teng/trainee/tusharsingh/cell-seg/outputs/embeddings/part-000069.pt,pt,23,1536,42,0.0,0.023809523809523808,0.16666666666666666,0.023809523809523808,0.0,0.7857142857142857,connective,0.7857142857142857,connective-tissue-rich
crag_64-0008,2232,data/conic_liz/images/crag_64-0008_image.png,data/conic_liz/masks/crag_64-0008_mask.png,data/conic_liz/class_labels/crag_64-0008_class_labels.png,256,256,61,1,4,7,0,0,49,2232,93,6048,0.09228515625,65.03225806451613,65.0,34.522690563140486,0.7845467614244213,0.9407861410664394,1.5089367000985872,2232,crag_64-0008,/share/lab_teng/trainee/tusharsingh/cell-seg/data/conic_liz/images/crag_64-0008_image.png,/share/lab_teng/trainee/tusharsingh/cell-seg/outputs/embeddings/part-000069.pt,pt,24,1536,61,0.01639344262295082,0.06557377049180328,0.11475409836065574,0.0,0.0,0.8032786885245902,connective,0.8032786885245902,connective-tissue-rich
crag_64-0009,2233,data/conic_liz/images/crag_64-0009_image.png,data/conic_liz/masks/crag_64-0009_mask.png,data/conic_liz/class_labels/crag_64-0009_class_labels.png,256,256,94,2,3,19,2,1,67,2233,115,7625,0.1163482666015625,66.30434782608695,59.0,36.193963924592026,0.7262776217896009,0.9426442683233668,1.0279133777413214,2233,crag_64-0009,/share/lab_teng/trainee/tusharsingh/cell-seg/data/conic_liz/images/crag_64-0009_image.png,/share/lab_teng/trainee/tusharsingh/cell-seg/outputs/embeddings/part-000069.pt,pt,25,1536,94,0.02127659574468085,0.031914893617021274,0.20212765957446807,0.02127659574468085,0.010638297872340425,0.7127659574468085,connective,0.7127659574468085,connective-tissue-rich
crag_64-0010,2234,data/conic_liz/images/crag_64-0010_image.png,data/conic_liz/masks/crag_64-0010_mask.png,data/conic_liz/class_labels/crag_64-0010_class_labels.png,256,256,8,0,6,0,0,0,2,2234,15,1224,0.0186767578125,81.6,101.0,54.55981427143363,0.8088674941826912,0.9502074233057552,0.9761300264294258,2234,crag_64-0010,/share/lab_teng/trainee/tusharsingh/cell-seg/data/conic_liz/images/crag_64-0010_image.png,/share/lab_teng/trainee/tusharsingh/cell-seg/outputs/embeddings/part-000069.pt,pt,26,1536,8,0.0,0.75,0.0,0.0,0.0,0.25,epithelial,0.75,epithelial-rich
crag_64-0011,2235,data/conic_liz/images/crag_64-0011_image.png,data/conic_liz/masks/crag_64-0011_mask.png,data/conic_liz/class_labels/crag_64-0011_class_labels.png,256,256,24,0,15,1,0,0,8,2235,27,2247,0.0342864990234375,83.22222222222223,69.0,42.23420882485818,0.7493297012722204,0.9372423646328912,0.917994617903536,2235,crag_64-0011,/share/lab_teng/trainee/tusharsingh/cell-seg/data/conic_liz/images/crag_64-0011_image.png,/share/lab_teng/trainee/tusharsingh/cell-seg/outputs/embeddings/part-000069.pt,pt,27,1536,24,0.0,0.625,0.041666666666666664,0.0,0.0,0.3333333333333333,epithelial,0.625,epithelial-rich
crag_64-0012,2236,data/conic_liz/images/crag_64-0012_image.png,data/conic_liz/masks/crag_64-0012_mask.png,data/conic_liz/class_labels/crag_64-0012_class_labels.png,256,256,22,0,22,0,0,0,0,2236,32,2840,0.0433349609375,88.75,93.0,39.04884761423825,0.7598210758670707,0.943231039335936,0.932445447755434,2236,crag_64-0012,/share/lab_teng/trainee/tusharsingh/cell-seg/data/conic_liz/images/crag_64-0012_image.png,/share/lab_teng/trainee/tusharsingh/cell-seg/outputs/embeddings/part-000069.pt,pt,28,1536,22,0.0,1.0,0.0,0.0,0.0,0.0,epithelial,1.0,epithelial-rich
crag_64-0013,2237,data/conic_liz/images/crag_64-0013_image.png,data/conic_liz/masks/crag_64-0013_mask.png,data/conic_liz/class_labels/crag_64-0013_class_labels.png,256,256,93,0,88,2,0,0,3,2237,119,11046,0.168548583984375,92.82352941176472,87.0,48.18219048549191,0.7450086540172697,0.940139929967119,1.2566866797693683,2237,crag_64-0013,/share/lab_teng/trainee/tusharsingh/cell-seg/data/conic_liz/images/crag_64-0013_image.png,/share/lab_teng/trainee/tusharsingh/cell-seg/outputs/embeddings/part-000069.pt,pt,29,1536,93,0.0,0.946236559139785,0.021505376344086023,0.0,0.0,0.03225806451612903,epithelial,0.946236559139785,epithelial-rich
crag_64-0014,2238,data/conic_liz/images/crag_64-0014_image.png,data/conic_liz/masks/crag_64-0014_mask.png,data/conic_liz/class_labels/crag_64-0014_class_labels.png,256,256,24,0,12,2,0,1,9,2238,29,2353,0.0359039306640625,81.13793103448276,74.0,40.69967731629351,0.72829836573626,0.9555642957328258,1.3984936866675155,2238,crag_64-0014,/share/lab_teng/trainee/tusharsingh/cell-seg/data/conic_liz/images/crag_64-0014_image.png,/share/lab_teng/trainee/tusharsingh/cell-seg/outputs/embeddings/part-000069.pt,pt,30,1536,24,0.0,0.5,0.08333333333333333,0.0,0.041666666666666664,0.375,epithelial,0.5,mixed
crag_64-0015,2239,data/conic_liz/images/crag_64-0015_image.png,data/conic_liz/masks/crag_64-0015_mask.png,data/conic_liz/class_labels/crag_64-0015_class_labels.png,256,256,28,0,26,1,1,0,0,2239,31,3007,0.0458831787109375,97.0,95.0,41.18800326433932,0.6433562869043925,0.9579202308931762,1.0035279805563957,2239,crag_64-0015,/share/lab_teng/trainee/tusharsingh/cell-seg/data/conic_liz/images/crag_64-0015_image.png,/share/lab_teng/trainee/tusharsingh/cell-seg/outputs/embeddings/part-000069.pt,pt,31,1536,28,0.0,0.9285714285714286,0.03571428571428571,0.03571428571428571,0.0,0.0,epithelial,0.9285714285714286,epithelial-rich
crag_64-0016,2240,data/conic_liz/images/crag_64-0016_image.png,data/conic_liz/masks/crag_64-0016_mask.png,data/conic_liz/class_labels/crag_64-0016_class_labels.png,256,256,28,0,28,0,0,0,0,2240,31,2804,0.04278564453125,90.4516129032258,89.0,37.84078590679248,0.6971979968462918,0.9580638498263202,1.0181752131245037,2240,crag_64-0016,/share/lab_teng/trainee/tusharsingh/cell-seg/data/conic_liz/images/crag_64-0016_image.png,/share/lab_teng/trainee/tusharsingh/cell-seg/outputs/embeddings/part-000070.pt,pt,0,1536,28,0.0,1.0,0.0,0.0,0.0,0.0,epithelial,1.0,epithelial-rich
crag_64-0017,2241,data/conic_liz/images/crag_64-0017_image.png,data/conic_liz/masks/crag_64-0017_mask.png,data/conic_liz/class_labels/crag_64-0017_class_labels.png,256,256,15,0,10,0,0,0,5,2241,16,1920,0.029296875,120.0,87.0,83.95460082687548,0.8620353338608612,0.9292291453430364,0.818099453361338,2241,crag_64-0017,/share/lab_teng/trainee/tusharsingh/cell-seg/data/conic_liz/images/crag_64-0017_image.png,/share/lab_teng/trainee/tusharsingh/cell-seg/outputs/embeddings/part-000070.pt,pt,1,1536,15,0.0,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,epithelial,0.6666666666666666,epithelial-rich
crag_64-0018,2242,data/conic_liz/images/crag_64-0018_image.png,data/conic_liz/masks/crag_64-0018_mask.png,data/conic_liz/class_labels/crag_64-0018_class_labels.png,256,256,29,0,29,0,0,0,0,2242,41,3888,0.059326171875,94.82926829268293,84.0,39.91081670059518,0.6956645962438737,0.9477373066851352,1.8594083914555573,2242,crag_64-0018,/share/lab_teng/trainee/tusharsingh/cell-seg/data/conic_liz/images/crag_64-0018_image.png,/share/lab_teng/trainee/tusharsingh/cell-seg/outputs/embeddings/part-000070.pt,pt,2,1536,29,0.0,1.0,0.0,0.0,0.0,0.0,epithelial,1.0,epithelial-rich
crag_64-0019,2243,data/conic_liz/images/crag_64-0019_image.png,data/conic_liz/masks/crag_64-0019_mask.png,data/conic_liz/class_labels/crag_64-0019_class_labels.png,256,256,14,0,14,0,0,0,0,2243,22,1863,0.0284271240234375,84.68181818181819,75.0,38.42393473254111,0.7392198339029572,0.9520724649975676,0.978129881021562,2243,crag_64-0019,/share/lab_teng/trainee/tusharsingh/cell-seg/data/conic_liz/images/crag_64-0019_image.png,/share/lab_teng/trainee/tusharsingh/cell-seg/outputs/embeddings/part-000070.pt,pt,3,1536,14,0.0,1.0,0.0,0.0,0.0,0.0,epithelial,1.0,epithelial-rich
crag_64-0020,2244,data/conic_liz/images/crag_64-0020_image.png,data/conic_liz/masks/crag_64-0020_mask.png,data/conic_liz/class_labels/crag_64-0020_class_labels.png,256,256,56,0,55,1,0,0,0,2244,65,7675,0.1171112060546875,118.07692307692308,116.0,45.97200074035288,0.7366871988275385,0.9477519636328892,0.9104253024047376,2244,crag_64-0020,/share/lab_teng/trainee/tusharsingh/cell-seg/data/conic_liz/images/crag_64-0020_image.png,/share/lab_teng/trainee/tusharsingh/cell-seg/outputs/embeddings/part-000070.pt,pt,4,1536,56,0.0,0.9821428571428571,0.017857142857142856,0.0,0.0,0.0,epithelial,0.9821428571428571,epithelial-rich
crag_64-0021,2245,data/conic_liz/images/crag_64-0021_image.png,data/conic_liz/masks/crag_64-0021_mask.png,data/conic_liz/class_labels/crag_64-0021_class_labels.png,256,256,42,0,40,2,0,0,0,2245,49,6042,0.092193603515625,123.3061224489796,128.0,49.08892558996217,0.7333885073358895,0.9513952202651388,0.923148558118387,2245,crag_64-0021,/share/lab_teng/trainee/tusharsingh/cell-seg/data/conic_liz/images/crag_64-0021_image.png,/share/lab_teng/trainee/tusharsingh/cell-seg/outputs/embeddings/part-000070.pt,pt,5,1536,42,0.0,0.9523809523809523,0.047619047619047616,0.0,0.0,0.0,epithelial,0.9523809523809523,epithelial-rich
crag_64-0022,2246,data/conic_liz/images/crag_64-0022_image.png,data/conic_liz/masks/crag_64-0022_mask.png,data/conic_liz/class_labels/crag_64-0022_class_labels.png,256,256,32,0,1,1,0,0,30,2246,37,4016,0.061279296875,108.54054054054056,99.0,52.84070635747089,0.7605969739697886,0.9403142684541524,0.8918415792194492,2246,crag_64-0022,/share/lab_teng/trainee/tusharsingh/cell-seg/data/conic_liz/images/crag_64-0022_image.png,/share/lab_teng/trainee/tusharsingh/cell-seg/outputs/embeddings/part-000070.pt,pt,6,1536,32,0.0,0.03125,0.03125,0.0,0.0,0.9375,connective,0.9375,connective-tissue-rich
crag_64-0023,2247,data/conic_liz/images/crag_64-0023_image.png,data/conic_liz/masks/crag_64-0023_mask.png,data/conic_liz/class_labels/crag_64-0023_class_labels.png,256,256,19,0,0,0,0,0,19,2247,22,1705,0.0260162353515625,77.5,84.5,28.251709521887182,0.8095026158515094,0.9460754229522426,2.5836165021275925,2247,crag_64-0023,/share/lab_teng/trainee/tusharsingh/cell-seg/data/conic_liz/images/crag_64-0023_image.png,/share/lab_teng/trainee/tusharsingh/cell-seg/outputs/embeddings/part-000070.pt,pt,7,1536,19,0.0,0.0,0.0,0.0,0.0,1.0,connective,1.0,connective-tissue-rich
crag_64-0024,2248,data/conic_liz/images/crag_64-0024_image.png,data/conic_liz/masks/crag_64-0024_mask.png,data/conic_liz/class_labels/crag_64-0024_class_labels.png,256,256,8,0,0,0,0,0,8,2248,13,871,0.0132904052734375,67.0,64.0,44.635274081243104,0.8755260376695497,0.9550130979107992,1.3780824586685605,2248,crag_64-0024,/share/lab_teng/trainee/tusharsingh/cell-seg/data/conic_liz/images/crag_64-0024_image.png,/share/lab_teng/trainee/tusharsingh/cell-seg/outputs/embeddings/part-000070.pt,pt,8,1536,8,0.0,0.0,0.0,0.0,0.0,1.0,connective,1.0,connective-tissue-rich
crag_64-0025,2249,data/conic_liz/images/crag_64-0025_image.png,data/conic_liz/masks/crag_64-0025_mask.png,data/conic_liz/class_labels/crag_64-0025_class_labels.png,256,256,52,0,49,2,0,0,1,2249,54,7543,0.1150970458984375,139.6851851851852,129.5,53.35861347873568,0.8345678671576343,0.9333605245087516,0.8080718609632555,2249,crag_64-0025,/share/lab_teng/trainee/tusharsingh/cell-seg/data/conic_liz/images/crag_64-0025_image.png,/share/lab_teng/trainee/tusharsingh/cell-seg/outputs/embeddings/part-000070.pt,pt,9,1536,52,0.0,0.9423076923076923,0.038461538461538464,0.0,0.0,0.019230769230769232,epithelial,0.9423076923076923,epithelial-rich
crag_64-0026,2250,data/conic_liz/images/crag_64-0026_image.png,data/conic_liz/masks/crag_64-0026_mask.png,data/conic_liz/class_labels/crag_64-0026_class_labels.png,256,256,31,1,25,3,2,0,0,2250,41,3937,0.0600738525390625,96.02439024390245,101.0,46.69281440769152,0.6713160695974102,0.9498310313978084,0.9917894609473707,2250,crag_64-0026,/share/lab_teng/trainee/tusharsingh/cell-seg/data/conic_liz/images/crag_64-0026_image.png,/share/lab_teng/trainee/tusharsingh/cell-seg/outputs/embeddings/part-000070.pt,pt,10,1536,31,0.03225806451612903,0.8064516129032258,0.0967741935483871,0.06451612903225806,0.0,0.0,epithelial,0.8064516129032258,epithelial-rich
crag_64-0027,2251,data/conic_liz/images/crag_64-0027_image.png,data/conic_liz/masks/crag_64-0027_mask.png,data/conic_liz/class_labels/crag_64-0027_class_labels.png,256,256,17,0,0,0,0,0,17,2251,23,2387,0.0364227294921875,103.78260869565216,104.0,35.69795575895937,0.7220324436963379,0.9461439633191648,0.8986889037831725,2251,crag_64-0027,/share/lab_teng/trainee/tusharsingh/cell-seg/data/conic_liz/images/crag_64-0027_image.png,/share/lab_teng/trainee/tusharsingh/cell-seg/outputs/embeddings/part-000070.pt,pt,11,1536,17,0.0,0.0,0.0,0.0,0.0,1.0,connective,1.0,connective-tissue-rich
crag_64-0028,2252,data/conic_liz/images/crag_64-0028_image.png,data/conic_liz/masks/crag_64-0028_mask.png,data/conic_liz/class_labels/crag_64-0028_class_labels.png,256,256,0,0,0,0,0,0,0,2252,0,0,0.0,,,,,,,2252,crag_64-0028,/share/lab_teng/trainee/tusharsingh/cell-seg/data/conic_liz/images/crag_64-0028_image.png,/share/lab_teng/trainee/tusharsingh/cell-seg/outputs/embeddings/part-000070.pt,pt,12,1536,0,,,,,,,none,,no-nuclei
crag_64-0029,2253,data/conic_liz/images/crag_64-0029_image.png,data/conic_liz/masks/crag_64-0029_mask.png,data/conic_liz/class_labels/crag_64-0029_class_labels.png,256,256,9,0,8,1,0,0,0,2253,17,1585,0.0241851806640625,93.23529411764706,82.0,59.41135701665595,0.7261417929194178,0.9606587019768618,0.9785918976671922,2253,crag_64-0029,/share/lab_teng/trainee/tusharsingh/cell-seg/data/conic_liz/images/crag_64-0029_image.png,/share/lab_teng/trainee/tusharsingh/cell-seg/outputs/embeddings/part-000070.pt,pt,13,1536,9,0.0,0.8888888888888888,0.1111111111111111,0.0,0.0,0.0,epithelial,0.8888888888888888,epithelial-rich
crag_64-0030,2254,data/conic_liz/images/crag_64-0030_image.png,data/conic_liz/masks/crag_64-0030_mask.png,data/conic_liz/class_labels/crag_64-0030_class_labels.png,256,256,105,1,0,42,2,2,58,2254,124,6399,0.0976409912109375,51.604838709677416,45.5,24.66577181374087,0.7412534336944241,0.9432896367983352,1.0023278789638703,2254,crag_64-0030,/share/lab_teng/trainee/tusharsingh/cell-seg/data/conic_liz/images/crag_64-0030_image.png,/share/lab_teng/trainee/tusharsingh/cell-seg/outputs/embeddings/part-000070.pt,pt,14,1536,105,0.009523809523809525,0.0,0.4,0.01904761904761905,0.01904761904761905,0.5523809523809524,connective,0.5523809523809524,mixed
crag_64-0031,2255,data/conic_liz/images/crag_64-0031_image.png,data/conic_liz/masks/crag_64-0031_mask.png,data/conic_liz/class_labels/crag_64-0031_class_labels.png,256,256,55,3,1,10,0,1,40,2255,72,3777,0.0576324462890625,52.458333333333336,51.0,25.317394931372995,0.7451633896628791,0.9462906555093894,1.3306414286933697,2255,crag_64-0031,/share/lab_teng/trainee/tusharsingh/cell-seg/data/conic_liz/images/crag_64-0031_image.png,/share/lab_teng/trainee/tusharsingh/cell-seg/outputs/embeddings/part-000070.pt,pt,15,1536,55,0.05454545454545454,0.01818181818181818,0.18181818181818182,0.0,0.01818181818181818,0.7272727272727273,connective,0.7272727272727273,connective-tissue-rich
crag_64-0032,2256,data/conic_liz/images/crag_64-0032_image.png,data/conic_liz/masks/crag_64-0032_mask.png,data/conic_liz/class_labels/crag_64-0032_class_labels.png,256,256,150,0,0,73,15,2,60,2256,173,9279,0.1415863037109375,53.63583815028902,47.0,27.745338389217498,0.6598536595412704,0.9491478717134358,1.1311353068478018,2256,crag_64-0032,/share/lab_teng/trainee/tusharsingh/cell-seg/data/conic_liz/images/crag_64-0032_image.png,/share/lab_teng/trainee/tusharsingh/cell-seg/outputs/embeddings/part-000070.pt,pt,16,1536,150,0.0,0.0,0.4866666666666667,0.1,0.013333333333333334,0.4,lymphocyte,0.4866666666666667,mixed
crag_64-0033,2257,data/conic_liz/images/crag_64-0033_image.png,data/conic_liz/masks/crag_64-0033_mask.png,data/conic_liz/class_labels/crag_64-0033_class_labels.png,256,256,101,0,0,25,4,1,71,2257,135,9394,0.143341064453125,69.58518518518518,58.0,40.04153125151068,0.6977211062585301,0.952068072285844,1.29002485763678,2257,crag_64-0033,/share/lab_teng/trainee/tusharsingh/cell-seg/data/conic_liz/images/crag_64-0033_image.png,/share/lab_teng/trainee/tusharsingh/cell-seg/outputs/embeddings/part-000070.pt,pt,17,1536,101,0.0,0.0,0.24752475247524752,0.039603960396039604,0.009900990099009901,0.7029702970297029,connective,0.7029702970297029,connective-tissue-rich
crag_64-0034,2258,data/conic_liz/images/crag_64-0034_image.png,data/conic_liz/masks/crag_64-0034_mask.png,data/conic_liz/class_labels/crag_64-0034_class_labels.png,256,256,33,0,0,4,1,0,28,2258,45,3465,0.0528717041015625,77.0,74.0,43.12462560223953,0.7206806642879898,0.950190861107554,1.0111669105455308,2258,crag_64-0034,/share/lab_teng/trainee/tusharsingh/cell-seg/data/conic_liz/images/crag_64-0034_image.png,/share/lab_teng/trainee/tusharsingh/cell-seg/outputs/embeddings/part-000070.pt,pt,18,1536,33,0.0,0.0,0.12121212121212122,0.030303030303030304,0.0,0.8484848484848485,connective,0.8484848484848485,connective-tissue-rich
crag_64-0035,2259,data/conic_liz/images/crag_64-0035_image.png,data/conic_liz/masks/crag_64-0035_mask.png,data/conic_liz/class_labels/crag_64-0035_class_labels.png,256,256,45,0,45,0,0,0,0,2259,53,5555,0.0847625732421875,104.811320754717,99.0,42.24593610187294,0.7759941409197509,0.9466100882691668,0.8899077208324714,2259,crag_64-0035,/share/lab_teng/trainee/tusharsingh/cell-seg/data/conic_liz/images/crag_64-0035_image.png,/share/lab_teng/trainee/tusharsingh/cell-seg/outputs/embeddings/part-000070.pt,pt,19,1536,45,0.0,1.0,0.0,0.0,0.0,0.0,epithelial,1.0,epithelial-rich
crag_7-0000,2260,data/conic_liz/images/crag_7-0000_image.png,data/conic_liz/masks/crag_7-0000_mask.png,data/conic_liz/class_labels/crag_7-0000_class_labels.png,256,256,79,0,41,4,13,1,20,2260,96,7927,0.1209564208984375,82.57291666666667,78.0,38.23740119080256,0.7364265464691887,0.9490644827023722,1.1355647972816587,2260,crag_7-0000,/share/lab_teng/trainee/tusharsingh/cell-seg/data/conic_liz/images/crag_7-0000_image.png,/share/lab_teng/trainee/tusharsingh/cell-seg/outputs/embeddings/part-000070.pt,pt,20,1536,79,0.0,0.5189873417721519,0.05063291139240506,0.16455696202531644,0.012658227848101266,0.25316455696202533,epithelial,0.5189873417721519,mixed
crag_7-0001,2261,data/conic_liz/images/crag_7-0001_image.png,data/conic_liz/masks/crag_7-0001_mask.png,data/conic_liz/class_labels/crag_7-0001_class_labels.png,256,256,84,0,35,4,9,0,36,2261,107,8609,0.1313629150390625,80.45794392523365,74.0,35.57387479225694,0.7084916960186418,0.9479552835305592,1.0314307867375778,2261,crag_7-0001,/share/lab_teng/trainee/tusharsingh/cell-seg/data/conic_liz/images/crag_7-0001_image.png,/share/lab_teng/trainee/tusharsingh/cell-seg/outputs/embeddings/part-000070.pt,pt,21,1536,84,0.0,0.4166666666666667,0.047619047619047616,0.10714285714285714,0.0,0.42857142857142855,connective,0.42857142857142855,mixed
crag_7-0002,2262,data/conic_liz/images/crag_7-0002_image.png,data/conic_liz/masks/crag_7-0002_mask.png,data/conic_liz/class_labels/crag_7-0002_class_labels.png,256,256,110,0,41,9,26,2,32,2262,131,10461,0.1596221923828125,79.85496183206106,74.0,32.59258617927557,0.7158835420525443,0.9475950485220888,0.9837508960536888,2262,crag_7-0002,/share/lab_teng/trainee/tusharsingh/cell-seg/data/conic_liz/images/crag_7-0002_image.png,/share/lab_teng/trainee/tusharsingh/cell-seg/outputs/embeddings/part-000070.pt,pt,22,1536,110,0.0,0.37272727272727274,0.08181818181818182,0.23636363636363636,0.01818181818181818,0.2909090909090909,epithelial,0.37272727272727274,mixed
crag_7-0003,2263,data/conic_liz/images/crag_7-0003_image.png,data/conic_liz/masks/crag_7-0003_mask.png,data/conic_liz/class_labels/crag_7-0003_class_labels.png,256,256,44,0,16,7,8,1,12,2263,57,4381,0.0668487548828125,76.85964912280701,66.0,41.81053279388418,0.7525961943539905,0.9495189791703164,0.9713866986167924,2263,crag_7-0003,/share/lab_teng/trainee/tusharsingh/cell-seg/data/conic_liz/images/crag_7-0003_image.png,/share/lab_teng/trainee/tusharsingh/cell-seg/outputs/embeddings/part-000070.pt,pt,23,1536,44,0.0,0.36363636363636365,0.1590909090909091,0.18181818181818182,0.022727272727272728,0.2727272727272727,epithelial,0.36363636363636365,mixed
crag_7-0004,2264,data/conic_liz/images/crag_7-0004_image.png,data/conic_liz/masks/crag_7-0004_mask.png,data/conic_liz/class_labels/crag_7-0004_class_labels.png,256,256,35,0,29,2,3,0,1,2264,44,2964,0.04522705078125,67.36363636363636,68.5,25.0282485032512,0.7245983627740569,0.9545935637894049,1.0071845378644917,2264,crag_7-0004,/share/lab_teng/trainee/tusharsingh/cell-seg/data/conic_liz/images/crag_7-0004_image.png,/share/lab_teng/trainee/tusharsingh/cell-seg/outputs/embeddings/part-000070.pt,pt,24,1536,35,0.0,0.8285714285714286,0.05714285714285714,0.08571428571428572,0.0,0.02857142857142857,epithelial,0.8285714285714286,epithelial-rich
crag_7-0005,2265,data/conic_liz/images/crag_7-0005_image.png,data/conic_liz/masks/crag_7-0005_mask.png,data/conic_liz/class_labels/crag_7-0005_class_labels.png,256,256,91,0,56,8,7,0,20,2265,113,9173,0.1399688720703125,81.17699115044248,80.0,33.48179536756236,0.7382755583968984,0.9473226075094214,0.9530073113112072,2265,crag_7-0005,/share/lab_teng/trainee/tusharsingh/cell-seg/data/conic_liz/images/crag_7-0005_image.png,/share/lab_teng/trainee/tusharsingh/cell-seg/outputs/embeddings/part-000070.pt,pt,25,1536,91,0.0,0.6153846153846154,0.08791208791208792,0.07692307692307693,0.0,0.21978021978021978,epithelial,0.6153846153846154,epithelial-rich
crag_7-0006,2266,data/conic_liz/images/crag_7-0006_image.png,data/conic_liz/masks/crag_7-0006_mask.png,data/conic_liz/class_labels/crag_7-0006_class_labels.png,256,256,71,0,22,4,25,0,20,2266,90,6475,0.0988006591796875,71.94444444444444,61.0,33.86160103555882,0.6671804357105291,0.9499721419624904,1.012579299875617,2266,crag_7-0006,/share/lab_teng/trainee/tusharsingh/cell-seg/data/conic_liz/images/crag_7-0006_image.png,/share/lab_teng/trainee/tusharsingh/cell-seg/outputs/embeddings/part-000070.pt,pt,26,1536,71,0.0,0.30985915492957744,0.056338028169014086,0.352112676056338,0.0,0.28169014084507044,plasma,0.352112676056338,mixed
crag_7-0007,2267,data/conic_liz/images/crag_7-0007_image.png,data/conic_liz/masks/crag_7-0007_mask.png,data/conic_liz/class_labels/crag_7-0007_class_labels.png,256,256,86,0,50,4,8,0,24,2267,101,8742,0.133392333984375,86.55445544554455,89.0,37.72581521470877,0.7067541136242326,0.9449067086317392,0.9948323865677204,2267,crag_7-0007,/share/lab_teng/trainee/tusharsingh/cell-seg/data/conic_liz/images/crag_7-0007_image.png,/share/lab_teng/trainee/tusharsingh/cell-seg/outputs/embeddings/part-000070.pt,pt,27,1536,86,0.0,0.5813953488372093,0.046511627906976744,0.09302325581395349,0.0,0.27906976744186046,epithelial,0.5813953488372093,mixed
crag_7-0008,2268,data/conic_liz/images/crag_7-0008_image.png,data/conic_liz/masks/crag_7-0008_mask.png,data/conic_liz/class_labels/crag_7-0008_class_labels.png,256,256,56,0,37,5,4,0,10,2268,72,5902,0.090057373046875,81.97222222222223,85.5,36.71586556177884,0.7282084959843719,0.9500413642358114,1.797323059802022,2268,crag_7-0008,/share/lab_teng/trainee/tusharsingh/cell-seg/data/conic_liz/images/crag_7-0008_image.png,/share/lab_teng/trainee/tusharsingh/cell-seg/outputs/embeddings/part-000070.pt,pt,28,1536,56,0.0,0.6607142857142857,0.08928571428571429,0.07142857142857142,0.0,0.17857142857142858,epithelial,0.6607142857142857,epithelial-rich
crag_7-0009,2269,data/conic_liz/images/crag_7-0009_image.png,data/conic_liz/masks/crag_7-0009_mask.png,data/conic_liz/class_labels/crag_7-0009_class_labels.png,256,256,202,0,196,4,1,0,1,2269,224,14654,0.223602294921875,65.41964285714286,64.0,21.46888878323083,0.6972434701673057,0.9545576093387496,1.0642390593003073,2269,crag_7-0009,/share/lab_teng/trainee/tusharsingh/cell-seg/data/conic_liz/images/crag_7-0009_image.png,/share/lab_teng/trainee/tusharsingh/cell-seg/outputs/embeddings/part-000070.pt,pt,29,1536,202,0.0,0.9702970297029703,0.019801980198019802,0.0049504950495049506,0.0,0.0049504950495049506,epithelial,0.9702970297029703,epithelial-rich
